code_insee,nom_commune,maire_prenom,maire_nom,date_naissance,age_au_1er_tour_2026,part_65_plus_2021,part_moins_20_2021,strate,mediane_niveau_vie_2021,mediane_strate_niveau_vie,ecart_niveau_vie_vs_strate,categorie_niveau_vie,phrase_niveau_vie,departement,departement_code
59109,Brillon,Carole,LELEU,12/10/1963,62.0,19.05,23.42,500-1999 hab,28010.0,23000.0,5010.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 28010 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59110,Brouckerque,Guy,PRUVOST,16/11/1957,68.0,11.85,29.04,500-1999 hab,26560.0,23000.0,3560.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26560 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59111,Broxeele,Vincent,PAUWELS,14/08/1972,53.0,15.83,43.88,< 500 hab,21540.0,22370.0,-830.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21540 €, proche de la moyenne de la strate (22370 € pour la strate).",Nord,59
59112,Bruay-Sur-L'Escaut,Sylvia,DUHAMEL,26/07/1963,62.0,15.89,36.8,10 000-19 999 hab,17070.0,19710.0,-2640.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 17070 €, plus faible que la moyenne de la strate (19710 € pour la strate).",Nord,59
59113,Bruille-Lez-Marchiennes,Jean-Jacques,CANDELIER,07/03/1945,81.0,18.68,37.14,500-1999 hab,20840.0,23000.0,-2160.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20840 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59114,Bruille-Saint-Amand,Christophe,PANNIER,10/01/1965,61.0,22.82,28.13,500-1999 hab,24050.0,23000.0,1050.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24050 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59115,Brunémont,Alain,DUPONT,21/03/1955,70.0,14.13,31.47,500-1999 hab,22760.0,23000.0,-240.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22760 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59116,Bry,Bertrand,FLAMENT,07/07/1967,58.0,17.52,34.06,< 500 hab,29060.0,22370.0,6690.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 29060 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59117,Bugnicourt,Christian,DORDAIN,27/11/1952,73.0,16.62,29.66,500-1999 hab,23300.0,23000.0,300.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23300 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59118,Busigny,Didier,MARECHALLE,24/01/1953,73.0,18.64,33.81,2000-3499 hab,18570.0,22735.0,-4165.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18570 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Nord,59
59119,Buysscheure,Marc,DEHEELE,16/10/1947,78.0,19.6,31.4,500-1999 hab,22420.0,23000.0,-580.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22420 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59120,Caëstre,Jean-Luc,SCHRICKE,09/05/1959,66.0,18.16,35.32,500-1999 hab,25330.0,23000.0,2330.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25330 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59121,Cagnoncles,Bruno,LEFEBVRE,10/04/1967,58.0,20.52,33.43,500-1999 hab,24470.0,23000.0,1470.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24470 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59122,Cambrai,Marie-Anne,DELEVALLEE,21/02/1953,73.0,24.4,27.98,20 000-49 999 hab,19620.0,19570.0,50.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 19620 €, proche de la moyenne de la strate (19570 € pour la strate).",Nord,59
59123,Camphin-En-Carembault,Matthieu,LESTOQUOY,12/05/1977,48.0,17.99,29.04,500-1999 hab,26920.0,23000.0,3920.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26920 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59124,Camphin-En-Pévèle,Olivier,VERCRUYSSE,19/08/1975,50.0,12.73,41.82,2000-3499 hab,30120.0,22735.0,7385.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 30120 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59125,Cantaing-Sur-Escaut,Eric,PARENT,29/05/1969,56.0,18.99,30.05,< 500 hab,24260.0,22370.0,1890.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24260 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59126,Cantin,Lucie,VAILLANT,07/11/1973,52.0,18.14,31.53,500-1999 hab,21730.0,23000.0,-1270.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21730 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59127,Capelle,Christophe,BISIAUX,14/07/1989,36.0,11.38,26.83,< 500 hab,24390.0,22370.0,2020.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24390 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59128,Capinghem,Vincent,DUCOURAU,10/04/1995,30.0,16.32,21.7,2000-3499 hab,26300.0,22735.0,3565.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26300 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59129,Cappelle-En-Pévèle,Bernard,CHOCRAUX,06/04/1952,73.0,13.2,32.82,2000-3499 hab,27300.0,22735.0,4565.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27300 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59130,Cappelle-Brouck,Michel,DECOOL,22/12/1947,78.0,19.34,36.72,500-1999 hab,23020.0,23000.0,20.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23020 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59131,Cappelle-La-Grande,Sophie,AGNERAY,17/11/1973,52.0,17.71,31.63,5000-9999 hab,20700.0,20460.0,240.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 20700 €, proche de la moyenne de la strate (20460 € pour la strate).",Nord,59
59132,Carnières,Sandrine,HOTTON,05/12/1970,55.0,18.65,28.77,500-1999 hab,21580.0,23000.0,-1420.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21580 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59133,Carnin,Louis,MARCY,24/07/1960,65.0,14.71,31.84,500-1999 hab,27100.0,23000.0,4100.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27100 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59134,Cartignies,Sabine,CAUFAPE,01/05/1960,65.0,16.73,39.04,500-1999 hab,21380.0,23000.0,-1620.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21380 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59135,Cassel,Dominique,JOLY,15/11/1956,69.0,21.29,32.0,2000-3499 hab,23700.0,22735.0,965.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23700 €, proche de la moyenne de la strate (22735 € pour la strate).",Nord,59
59136,Le Cateau-Cambrésis,Serge,SIMÉON,28/07/1952,73.0,19.61,32.99,5000-9999 hab,16820.0,20460.0,-3640.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 16820 €, plus faible que la moyenne de la strate (20460 € pour la strate).",Nord,59
59137,Catillon-Sur-Sambre,Brigitte,LEDUC,05/03/1953,73.0,24.46,32.87,500-1999 hab,19730.0,23000.0,-3270.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19730 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59138,Cattenières,Daniel,FORRIERES,03/04/1962,63.0,11.14,33.0,500-1999 hab,22060.0,23000.0,-940.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22060 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59139,Caudry,Frédéric,BRICOUT,28/02/1972,54.0,20.68,32.37,10 000-19 999 hab,17850.0,19710.0,-1860.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 17850 €, plus faible que la moyenne de la strate (19710 € pour la strate).",Nord,59
59140,Caullery,Alain,GOETGHELUCK,14/06/1950,75.0,25.66,33.41,< 500 hab,19990.0,22370.0,-2380.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19990 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Nord,59
59141,Cauroir,Benoît,DHORDAIN,27/09/1969,56.0,18.76,28.78,500-1999 hab,22210.0,23000.0,-790.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22210 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59142,Cerfontaine,Fabrice,PIETTE,07/01/1967,59.0,18.72,34.61,500-1999 hab,24510.0,23000.0,1510.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24510 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59143,La Chapelle-D'Armentières,Damien,BRAURE,09/04/1967,58.0,19.87,30.64,5000-9999 hab,23360.0,20460.0,2900.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23360 €, plus élevé que la moyenne de la strate (20460 € pour la strate).",Nord,59
59144,Château-L'Abbaye,Waldemar,DOMIN,29/12/1953,72.0,19.32,35.23,500-1999 hab,25610.0,23000.0,2610.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25610 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59145,Chemy,Bernadette Micheline,SION,19/02/1956,70.0,20.05,32.78,500-1999 hab,29310.0,23000.0,6310.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 29310 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59146,Chéreng,Pascal,ZOUTE,03/11/1963,62.0,21.07,29.23,2000-3499 hab,31250.0,22735.0,8515.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 31250 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59147,Choisies,Bernard,PAQUET,22/12/1952,73.0,30.65,0.0,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Nord,59
59148,Clairfayts,Joëlle,LEFEBVRE,27/02/1961,65.0,23.78,35.82,< 500 hab,22640.0,22370.0,270.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22640 €, proche de la moyenne de la strate (22370 € pour la strate).",Nord,59
59149,Clary,Marie-Jo,DÉPREZ,03/01/1954,72.0,22.15,29.2,500-1999 hab,21420.0,23000.0,-1580.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21420 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Nord,59
59150,Cobrieux,Patrick,LEMAIRE,08/01/1959,67.0,26.62,33.45,500-1999 hab,30350.0,23000.0,7350.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 30350 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59151,Colleret,Claude,MENISSEZ,03/01/1950,76.0,17.95,29.5,500-1999 hab,22560.0,23000.0,-440.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22560 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59152,Comines,Eric,VANSTAEN,25/03/1975,50.0,17.03,33.96,10 000-19 999 hab,22310.0,19710.0,2600.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 22310 €, plus élevé que la moyenne de la strate (19710 € pour la strate).",Nord,59
59153,Condé-Sur-L'Escaut,Grégory,LELONG,08/07/1979,46.0,18.89,33.67,5000-9999 hab,16620.0,20460.0,-3840.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 16620 €, plus faible que la moyenne de la strate (20460 € pour la strate).",Nord,59
59155,Coudekerque-Branche,David,BAILLEUL,13/09/1973,52.0,19.8,30.55,20 000-49 999 hab,20680.0,19570.0,1110.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 20680 €, plus élevé que la moyenne de la strate (19570 € pour la strate).",Nord,59
59156,Courchelettes,Raphaël,AIX,20/08/1971,54.0,27.59,28.21,2000-3499 hab,21750.0,22735.0,-985.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21750 €, proche de la moyenne de la strate (22735 € pour la strate).",Nord,59
59157,Cousolre,Albert,JALLAY,05/11/1954,71.0,23.18,27.71,2000-3499 hab,20440.0,22735.0,-2295.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20440 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Nord,59
59158,Coutiches,Pascal,FROMONT,05/10/1953,72.0,15.69,32.61,2000-3499 hab,27150.0,22735.0,4415.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27150 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Nord,59
59159,Craywick,Pierre,DESMADRILLE,22/04/1983,42.0,4.14,49.27,500-1999 hab,23240.0,23000.0,240.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23240 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59160,Crespin,Philippe,GOLINVAL,21/08/1972,53.0,16.05,38.26,3500-4999 hab,18560.0,21515.0,-2955.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18560 €, plus faible que la moyenne de la strate (21515 € pour la strate).",Nord,59
59161,Crèvecoeur-Sur-L'Escaut,Gilbert,DRAIN,18/02/1953,73.0,20.08,33.01,500-1999 hab,23920.0,23000.0,920.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23920 €, proche de la moyenne de la strate (23000 € pour la strate).",Nord,59
59162,Crochte,Stéphane,COLAERT,28/06/1960,65.0,12.14,33.28,500-1999 hab,26550.0,23000.0,3550.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26550 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59163,Croix,Régis,CAUCHE,20/05/1953,72.0,16.96,31.84,20 000-49 999 hab,23360.0,19570.0,3790.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23360 €, plus élevé que la moyenne de la strate (19570 € pour la strate).",Nord,59
59164,Croix-Caluyau,Jean-Marie,COUSIN,22/01/1967,59.0,18.7,39.84,< 500 hab,23580.0,22370.0,1210.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23580 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59165,Cuincy,Claude,HEGO,07/06/1958,67.0,24.82,32.17,5000-9999 hab,23000.0,20460.0,2540.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23000 €, plus élevé que la moyenne de la strate (20460 € pour la strate).",Nord,59
59166,Curgies,Didier,VANESSE,12/03/1959,67.0,20.07,30.66,500-1999 hab,26200.0,23000.0,3200.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26200 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59167,Cuvillers,Jacky,LAURENT,11/06/1964,61.0,36.41,27.17,< 500 hab,24790.0,22370.0,2420.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24790 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59168,Cysoing,Benjamin,DUMORTIER,16/08/1976,49.0,21.27,29.71,3500-4999 hab,27570.0,21515.0,6055.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27570 €, plus élevé que la moyenne de la strate (21515 € pour la strate).",Nord,59
59169,Damousies,Reinold,MASURE,13/02/1968,58.0,26.96,29.41,< 500 hab,19920.0,22370.0,-2450.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19920 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Nord,59
59170,Dechy,Jean-Michel,SZATNY,08/01/1963,63.0,21.15,32.6,5000-9999 hab,18010.0,20460.0,-2450.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18010 €, plus faible que la moyenne de la strate (20460 € pour la strate).",Nord,59
59171,Dehéries,Gilles,PELLETIER,07/02/1952,74.0,34.48,0.0,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Nord,59
59172,Denain,Anne-Lise,DUFOUR-TONINI,02/03/1970,56.0,13.22,38.72,20 000-49 999 hab,14890.0,19570.0,-4680.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 14890 €, plus faible que la moyenne de la strate (19570 € pour la strate).",Nord,59
59173,Deûlémont,Christophe,LIENART,06/12/1961,64.0,13.47,30.96,500-1999 hab,26320.0,23000.0,3320.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26320 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Nord,59
59174,Dimechaux,Daniel,ÉTÉVÉ,30/04/1958,67.0,23.74,35.01,< 500 hab,24080.0,22370.0,1710.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24080 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59175,Dimont,Vincent,COURET,22/01/1970,56.0,21.48,29.87,< 500 hab,23760.0,22370.0,1390.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23760 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Nord,59
59176,Doignies,Pascal,MOMPACH,29/09/1960,65.0,11.84,35.2,< 500 hab,23040.0,22370.0,670.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23040 €, proche de la moyenne de la strate (22370 € pour la strate).",Nord,59
